Date,Name,Relation,Entry,XML,Entry_Sentiment
1911-03-15,#Davis_Theodore_M,,"Wednesday. March 15th. Elèna and Harry made an early start for Sakkara – going by train to the Mena House, and taking donkeys for Sakkara They came back at 7 P.M. after a joyful day. Mr. Winlock appeared this morning at 10 – and made quite a visit – then he, Theo and I went to town, and to Kyticas's to see a lovely Greek statuette which Theo thinks of buying. Mr. and Mrs. Newberry and Mr. Johnson came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the Cleopatra to tea with the Whittakers – Lady Layard, and the 2 ladies staying with them, Mr. Johnson and Capt. Trefusis there. Coming home, I overtook Theo walking, and as the cold, cold wind had much moderated, and he got into the carriage, we drove around the island.","<div type=""entry"" xml:id=""EBA-1911-03-15""><dateline><date when=""1911-03-15"">Wednesday. March 15th.</date></dateline><p><persName ref=""#Rathbone_Elena"">Elèna</persName> and <persName ref=""#Burton_Harry"">Harry</persName> made an early start for <placeName ref=""#Sakkara"">Sakkara</placeName> – going by train to the <placeName ref=""#Mena_House_Hotel"" type=""hotel"">Mena House</placeName>, and takingdonkeys for <placeName ref=""#Sakkara"">Sakkara</placeName> They came back at 7P.M. after a joyful day. <persName ref=""#Winlock_Herbert"">Mr. Winlock</persName>appeared this morning at 10 – and made quite a visit – then he,<persName ref=""#Davis_Theodore_M"">Theo</persName> and I went to town, and to<persName ref=""#Kyticas_N_D"">Kyticas</persName>'s to see a lovely Greekstatuette which <persName ref=""#Davis_Theodore_M"">Theo</persName> thinks ofbuying. <persName ref=""#Newberry_Percy #Newberry_Mrs"">Mr. and Mrs.Newberry</persName> and <persName ref=""#Johnson_Mr"">Mr. Johnson</persName>came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the<name ref=""Cleopatra"" type=""boat"">Cleopatra</name> to tea with the <persName ref=""#Whittaker_Mr #Whittaker_Mrs"">Whittakers</persName> – <persName ref=""#Layard_Lady"">Lady Layard</persName>, and the 2 ladies staying withthem, <persName ref=""#Johnson_Mr"">Mr. Johnson</persName> and <persName ref=""#Trefusis_Walter"">Capt. Trefusis</persName> there. Coming home, Iovertook <persName ref=""#Davis_Theodore_M"">Theo</persName> walking, and as thecold, cold wind had much moderated, and he got into the carriage, we drovearound the island.</p></div>",9.0
1911-03-15,#Newberry_Percy,,"Wednesday. March 15th. Elèna and Harry made an early start for Sakkara – going by train to the Mena House, and taking donkeys for Sakkara They came back at 7 P.M. after a joyful day. Mr. Winlock appeared this morning at 10 – and made quite a visit – then he, Theo and I went to town, and to Kyticas's to see a lovely Greek statuette which Theo thinks of buying. Mr. and Mrs. Newberry and Mr. Johnson came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the Cleopatra to tea with the Whittakers – Lady Layard, and the 2 ladies staying with them, Mr. Johnson and Capt. Trefusis there. Coming home, I overtook Theo walking, and as the cold, cold wind had much moderated, and he got into the carriage, we drove around the island.","<div type=""entry"" xml:id=""EBA-1911-03-15""><dateline><date when=""1911-03-15"">Wednesday. March 15th.</date></dateline><p><persName ref=""#Rathbone_Elena"">Elèna</persName> and <persName ref=""#Burton_Harry"">Harry</persName> made an early start for <placeName ref=""#Sakkara"">Sakkara</placeName> – going by train to the <placeName ref=""#Mena_House_Hotel"" type=""hotel"">Mena House</placeName>, and takingdonkeys for <placeName ref=""#Sakkara"">Sakkara</placeName> They came back at 7P.M. after a joyful day. <persName ref=""#Winlock_Herbert"">Mr. Winlock</persName>appeared this morning at 10 – and made quite a visit – then he,<persName ref=""#Davis_Theodore_M"">Theo</persName> and I went to town, and to<persName ref=""#Kyticas_N_D"">Kyticas</persName>'s to see a lovely Greekstatuette which <persName ref=""#Davis_Theodore_M"">Theo</persName> thinks ofbuying. <persName ref=""#Newberry_Percy #Newberry_Mrs"">Mr. and Mrs.Newberry</persName> and <persName ref=""#Johnson_Mr"">Mr. Johnson</persName>came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the<name ref=""Cleopatra"" type=""boat"">Cleopatra</name> to tea with the <persName ref=""#Whittaker_Mr #Whittaker_Mrs"">Whittakers</persName> – <persName ref=""#Layard_Lady"">Lady Layard</persName>, and the 2 ladies staying withthem, <persName ref=""#Johnson_Mr"">Mr. Johnson</persName> and <persName ref=""#Trefusis_Walter"">Capt. Trefusis</persName> there. Coming home, Iovertook <persName ref=""#Davis_Theodore_M"">Theo</persName> walking, and as thecold, cold wind had much moderated, and he got into the carriage, we drovearound the island.</p></div>",9.0
1911-03-15,#Newberry_Mrs,,"Wednesday. March 15th. Elèna and Harry made an early start for Sakkara – going by train to the Mena House, and taking donkeys for Sakkara They came back at 7 P.M. after a joyful day. Mr. Winlock appeared this morning at 10 – and made quite a visit – then he, Theo and I went to town, and to Kyticas's to see a lovely Greek statuette which Theo thinks of buying. Mr. and Mrs. Newberry and Mr. Johnson came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the Cleopatra to tea with the Whittakers – Lady Layard, and the 2 ladies staying with them, Mr. Johnson and Capt. Trefusis there. Coming home, I overtook Theo walking, and as the cold, cold wind had much moderated, and he got into the carriage, we drove around the island.","<div type=""entry"" xml:id=""EBA-1911-03-15""><dateline><date when=""1911-03-15"">Wednesday. March 15th.</date></dateline><p><persName ref=""#Rathbone_Elena"">Elèna</persName> and <persName ref=""#Burton_Harry"">Harry</persName> made an early start for <placeName ref=""#Sakkara"">Sakkara</placeName> – going by train to the <placeName ref=""#Mena_House_Hotel"" type=""hotel"">Mena House</placeName>, and takingdonkeys for <placeName ref=""#Sakkara"">Sakkara</placeName> They came back at 7P.M. after a joyful day. <persName ref=""#Winlock_Herbert"">Mr. Winlock</persName>appeared this morning at 10 – and made quite a visit – then he,<persName ref=""#Davis_Theodore_M"">Theo</persName> and I went to town, and to<persName ref=""#Kyticas_N_D"">Kyticas</persName>'s to see a lovely Greekstatuette which <persName ref=""#Davis_Theodore_M"">Theo</persName> thinks ofbuying. <persName ref=""#Newberry_Percy #Newberry_Mrs"">Mr. and Mrs.Newberry</persName> and <persName ref=""#Johnson_Mr"">Mr. Johnson</persName>came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the<name ref=""Cleopatra"" type=""boat"">Cleopatra</name> to tea with the <persName ref=""#Whittaker_Mr #Whittaker_Mrs"">Whittakers</persName> – <persName ref=""#Layard_Lady"">Lady Layard</persName>, and the 2 ladies staying withthem, <persName ref=""#Johnson_Mr"">Mr. Johnson</persName> and <persName ref=""#Trefusis_Walter"">Capt. Trefusis</persName> there. Coming home, Iovertook <persName ref=""#Davis_Theodore_M"">Theo</persName> walking, and as thecold, cold wind had much moderated, and he got into the carriage, we drovearound the island.</p></div>",9.0
1911-03-15,#Johnson_Mr,,"Wednesday. March 15th. Elèna and Harry made an early start for Sakkara – going by train to the Mena House, and taking donkeys for Sakkara They came back at 7 P.M. after a joyful day. Mr. Winlock appeared this morning at 10 – and made quite a visit – then he, Theo and I went to town, and to Kyticas's to see a lovely Greek statuette which Theo thinks of buying. Mr. and Mrs. Newberry and Mr. Johnson came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the Cleopatra to tea with the Whittakers – Lady Layard, and the 2 ladies staying with them, Mr. Johnson and Capt. Trefusis there. Coming home, I overtook Theo walking, and as the cold, cold wind had much moderated, and he got into the carriage, we drove around the island.","<div type=""entry"" xml:id=""EBA-1911-03-15""><dateline><date when=""1911-03-15"">Wednesday. March 15th.</date></dateline><p><persName ref=""#Rathbone_Elena"">Elèna</persName> and <persName ref=""#Burton_Harry"">Harry</persName> made an early start for <placeName ref=""#Sakkara"">Sakkara</placeName> – going by train to the <placeName ref=""#Mena_House_Hotel"" type=""hotel"">Mena House</placeName>, and takingdonkeys for <placeName ref=""#Sakkara"">Sakkara</placeName> They came back at 7P.M. after a joyful day. <persName ref=""#Winlock_Herbert"">Mr. Winlock</persName>appeared this morning at 10 – and made quite a visit – then he,<persName ref=""#Davis_Theodore_M"">Theo</persName> and I went to town, and to<persName ref=""#Kyticas_N_D"">Kyticas</persName>'s to see a lovely Greekstatuette which <persName ref=""#Davis_Theodore_M"">Theo</persName> thinks ofbuying. <persName ref=""#Newberry_Percy #Newberry_Mrs"">Mr. and Mrs.Newberry</persName> and <persName ref=""#Johnson_Mr"">Mr. Johnson</persName>came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the<name ref=""Cleopatra"" type=""boat"">Cleopatra</name> to tea with the <persName ref=""#Whittaker_Mr #Whittaker_Mrs"">Whittakers</persName> – <persName ref=""#Layard_Lady"">Lady Layard</persName>, and the 2 ladies staying withthem, <persName ref=""#Johnson_Mr"">Mr. Johnson</persName> and <persName ref=""#Trefusis_Walter"">Capt. Trefusis</persName> there. Coming home, Iovertook <persName ref=""#Davis_Theodore_M"">Theo</persName> walking, and as thecold, cold wind had much moderated, and he got into the carriage, we drovearound the island.</p></div>",9.0
1911-03-15,#Whittaker_Mr,,"Wednesday. March 15th. Elèna and Harry made an early start for Sakkara – going by train to the Mena House, and taking donkeys for Sakkara They came back at 7 P.M. after a joyful day. Mr. Winlock appeared this morning at 10 – and made quite a visit – then he, Theo and I went to town, and to Kyticas's to see a lovely Greek statuette which Theo thinks of buying. Mr. and Mrs. Newberry and Mr. Johnson came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the Cleopatra to tea with the Whittakers – Lady Layard, and the 2 ladies staying with them, Mr. Johnson and Capt. Trefusis there. Coming home, I overtook Theo walking, and as the cold, cold wind had much moderated, and he got into the carriage, we drove around the island.","<div type=""entry"" xml:id=""EBA-1911-03-15""><dateline><date when=""1911-03-15"">Wednesday. March 15th.</date></dateline><p><persName ref=""#Rathbone_Elena"">Elèna</persName> and <persName ref=""#Burton_Harry"">Harry</persName> made an early start for <placeName ref=""#Sakkara"">Sakkara</placeName> – going by train to the <placeName ref=""#Mena_House_Hotel"" type=""hotel"">Mena House</placeName>, and takingdonkeys for <placeName ref=""#Sakkara"">Sakkara</placeName> They came back at 7P.M. after a joyful day. <persName ref=""#Winlock_Herbert"">Mr. Winlock</persName>appeared this morning at 10 – and made quite a visit – then he,<persName ref=""#Davis_Theodore_M"">Theo</persName> and I went to town, and to<persName ref=""#Kyticas_N_D"">Kyticas</persName>'s to see a lovely Greekstatuette which <persName ref=""#Davis_Theodore_M"">Theo</persName> thinks ofbuying. <persName ref=""#Newberry_Percy #Newberry_Mrs"">Mr. and Mrs.Newberry</persName> and <persName ref=""#Johnson_Mr"">Mr. Johnson</persName>came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the<name ref=""Cleopatra"" type=""boat"">Cleopatra</name> to tea with the <persName ref=""#Whittaker_Mr #Whittaker_Mrs"">Whittakers</persName> – <persName ref=""#Layard_Lady"">Lady Layard</persName>, and the 2 ladies staying withthem, <persName ref=""#Johnson_Mr"">Mr. Johnson</persName> and <persName ref=""#Trefusis_Walter"">Capt. Trefusis</persName> there. Coming home, Iovertook <persName ref=""#Davis_Theodore_M"">Theo</persName> walking, and as thecold, cold wind had much moderated, and he got into the carriage, we drovearound the island.</p></div>",9.0
1911-03-15,#Whittaker_Mrs,,"Wednesday. March 15th. Elèna and Harry made an early start for Sakkara – going by train to the Mena House, and taking donkeys for Sakkara They came back at 7 P.M. after a joyful day. Mr. Winlock appeared this morning at 10 – and made quite a visit – then he, Theo and I went to town, and to Kyticas's to see a lovely Greek statuette which Theo thinks of buying. Mr. and Mrs. Newberry and Mr. Johnson came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the Cleopatra to tea with the Whittakers – Lady Layard, and the 2 ladies staying with them, Mr. Johnson and Capt. Trefusis there. Coming home, I overtook Theo walking, and as the cold, cold wind had much moderated, and he got into the carriage, we drove around the island.","<div type=""entry"" xml:id=""EBA-1911-03-15""><dateline><date when=""1911-03-15"">Wednesday. March 15th.</date></dateline><p><persName ref=""#Rathbone_Elena"">Elèna</persName> and <persName ref=""#Burton_Harry"">Harry</persName> made an early start for <placeName ref=""#Sakkara"">Sakkara</placeName> – going by train to the <placeName ref=""#Mena_House_Hotel"" type=""hotel"">Mena House</placeName>, and takingdonkeys for <placeName ref=""#Sakkara"">Sakkara</placeName> They came back at 7P.M. after a joyful day. <persName ref=""#Winlock_Herbert"">Mr. Winlock</persName>appeared this morning at 10 – and made quite a visit – then he,<persName ref=""#Davis_Theodore_M"">Theo</persName> and I went to town, and to<persName ref=""#Kyticas_N_D"">Kyticas</persName>'s to see a lovely Greekstatuette which <persName ref=""#Davis_Theodore_M"">Theo</persName> thinks ofbuying. <persName ref=""#Newberry_Percy #Newberry_Mrs"">Mr. and Mrs.Newberry</persName> and <persName ref=""#Johnson_Mr"">Mr. Johnson</persName>came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the<name ref=""Cleopatra"" type=""boat"">Cleopatra</name> to tea with the <persName ref=""#Whittaker_Mr #Whittaker_Mrs"">Whittakers</persName> – <persName ref=""#Layard_Lady"">Lady Layard</persName>, and the 2 ladies staying withthem, <persName ref=""#Johnson_Mr"">Mr. Johnson</persName> and <persName ref=""#Trefusis_Walter"">Capt. Trefusis</persName> there. Coming home, Iovertook <persName ref=""#Davis_Theodore_M"">Theo</persName> walking, and as thecold, cold wind had much moderated, and he got into the carriage, we drovearound the island.</p></div>",9.0
1911-03-15,#Layard_Lady,,"Wednesday. March 15th. Elèna and Harry made an early start for Sakkara – going by train to the Mena House, and taking donkeys for Sakkara They came back at 7 P.M. after a joyful day. Mr. Winlock appeared this morning at 10 – and made quite a visit – then he, Theo and I went to town, and to Kyticas's to see a lovely Greek statuette which Theo thinks of buying. Mr. and Mrs. Newberry and Mr. Johnson came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the Cleopatra to tea with the Whittakers – Lady Layard, and the 2 ladies staying with them, Mr. Johnson and Capt. Trefusis there. Coming home, I overtook Theo walking, and as the cold, cold wind had much moderated, and he got into the carriage, we drove around the island.","<div type=""entry"" xml:id=""EBA-1911-03-15""><dateline><date when=""1911-03-15"">Wednesday. March 15th.</date></dateline><p><persName ref=""#Rathbone_Elena"">Elèna</persName> and <persName ref=""#Burton_Harry"">Harry</persName> made an early start for <placeName ref=""#Sakkara"">Sakkara</placeName> – going by train to the <placeName ref=""#Mena_House_Hotel"" type=""hotel"">Mena House</placeName>, and takingdonkeys for <placeName ref=""#Sakkara"">Sakkara</placeName> They came back at 7P.M. after a joyful day. <persName ref=""#Winlock_Herbert"">Mr. Winlock</persName>appeared this morning at 10 – and made quite a visit – then he,<persName ref=""#Davis_Theodore_M"">Theo</persName> and I went to town, and to<persName ref=""#Kyticas_N_D"">Kyticas</persName>'s to see a lovely Greekstatuette which <persName ref=""#Davis_Theodore_M"">Theo</persName> thinks ofbuying. <persName ref=""#Newberry_Percy #Newberry_Mrs"">Mr. and Mrs.Newberry</persName> and <persName ref=""#Johnson_Mr"">Mr. Johnson</persName>came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the<name ref=""Cleopatra"" type=""boat"">Cleopatra</name> to tea with the <persName ref=""#Whittaker_Mr #Whittaker_Mrs"">Whittakers</persName> – <persName ref=""#Layard_Lady"">Lady Layard</persName>, and the 2 ladies staying withthem, <persName ref=""#Johnson_Mr"">Mr. Johnson</persName> and <persName ref=""#Trefusis_Walter"">Capt. Trefusis</persName> there. Coming home, Iovertook <persName ref=""#Davis_Theodore_M"">Theo</persName> walking, and as thecold, cold wind had much moderated, and he got into the carriage, we drovearound the island.</p></div>",9.0
1911-03-15,#Johnson_Mr,,"Wednesday. March 15th. Elèna and Harry made an early start for Sakkara – going by train to the Mena House, and taking donkeys for Sakkara They came back at 7 P.M. after a joyful day. Mr. Winlock appeared this morning at 10 – and made quite a visit – then he, Theo and I went to town, and to Kyticas's to see a lovely Greek statuette which Theo thinks of buying. Mr. and Mrs. Newberry and Mr. Johnson came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the Cleopatra to tea with the Whittakers – Lady Layard, and the 2 ladies staying with them, Mr. Johnson and Capt. Trefusis there. Coming home, I overtook Theo walking, and as the cold, cold wind had much moderated, and he got into the carriage, we drove around the island.","<div type=""entry"" xml:id=""EBA-1911-03-15""><dateline><date when=""1911-03-15"">Wednesday. March 15th.</date></dateline><p><persName ref=""#Rathbone_Elena"">Elèna</persName> and <persName ref=""#Burton_Harry"">Harry</persName> made an early start for <placeName ref=""#Sakkara"">Sakkara</placeName> – going by train to the <placeName ref=""#Mena_House_Hotel"" type=""hotel"">Mena House</placeName>, and takingdonkeys for <placeName ref=""#Sakkara"">Sakkara</placeName> They came back at 7P.M. after a joyful day. <persName ref=""#Winlock_Herbert"">Mr. Winlock</persName>appeared this morning at 10 – and made quite a visit – then he,<persName ref=""#Davis_Theodore_M"">Theo</persName> and I went to town, and to<persName ref=""#Kyticas_N_D"">Kyticas</persName>'s to see a lovely Greekstatuette which <persName ref=""#Davis_Theodore_M"">Theo</persName> thinks ofbuying. <persName ref=""#Newberry_Percy #Newberry_Mrs"">Mr. and Mrs.Newberry</persName> and <persName ref=""#Johnson_Mr"">Mr. Johnson</persName>came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the<name ref=""Cleopatra"" type=""boat"">Cleopatra</name> to tea with the <persName ref=""#Whittaker_Mr #Whittaker_Mrs"">Whittakers</persName> – <persName ref=""#Layard_Lady"">Lady Layard</persName>, and the 2 ladies staying withthem, <persName ref=""#Johnson_Mr"">Mr. Johnson</persName> and <persName ref=""#Trefusis_Walter"">Capt. Trefusis</persName> there. Coming home, Iovertook <persName ref=""#Davis_Theodore_M"">Theo</persName> walking, and as thecold, cold wind had much moderated, and he got into the carriage, we drovearound the island.</p></div>",9.0
1911-03-15,#Trefusis_Walter,,"Wednesday. March 15th. Elèna and Harry made an early start for Sakkara – going by train to the Mena House, and taking donkeys for Sakkara They came back at 7 P.M. after a joyful day. Mr. Winlock appeared this morning at 10 – and made quite a visit – then he, Theo and I went to town, and to Kyticas's to see a lovely Greek statuette which Theo thinks of buying. Mr. and Mrs. Newberry and Mr. Johnson came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the Cleopatra to tea with the Whittakers – Lady Layard, and the 2 ladies staying with them, Mr. Johnson and Capt. Trefusis there. Coming home, I overtook Theo walking, and as the cold, cold wind had much moderated, and he got into the carriage, we drove around the island.","<div type=""entry"" xml:id=""EBA-1911-03-15""><dateline><date when=""1911-03-15"">Wednesday. March 15th.</date></dateline><p><persName ref=""#Rathbone_Elena"">Elèna</persName> and <persName ref=""#Burton_Harry"">Harry</persName> made an early start for <placeName ref=""#Sakkara"">Sakkara</placeName> – going by train to the <placeName ref=""#Mena_House_Hotel"" type=""hotel"">Mena House</placeName>, and takingdonkeys for <placeName ref=""#Sakkara"">Sakkara</placeName> They came back at 7P.M. after a joyful day. <persName ref=""#Winlock_Herbert"">Mr. Winlock</persName>appeared this morning at 10 – and made quite a visit – then he,<persName ref=""#Davis_Theodore_M"">Theo</persName> and I went to town, and to<persName ref=""#Kyticas_N_D"">Kyticas</persName>'s to see a lovely Greekstatuette which <persName ref=""#Davis_Theodore_M"">Theo</persName> thinks ofbuying. <persName ref=""#Newberry_Percy #Newberry_Mrs"">Mr. and Mrs.Newberry</persName> and <persName ref=""#Johnson_Mr"">Mr. Johnson</persName>came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the<name ref=""Cleopatra"" type=""boat"">Cleopatra</name> to tea with the <persName ref=""#Whittaker_Mr #Whittaker_Mrs"">Whittakers</persName> – <persName ref=""#Layard_Lady"">Lady Layard</persName>, and the 2 ladies staying withthem, <persName ref=""#Johnson_Mr"">Mr. Johnson</persName> and <persName ref=""#Trefusis_Walter"">Capt. Trefusis</persName> there. Coming home, Iovertook <persName ref=""#Davis_Theodore_M"">Theo</persName> walking, and as thecold, cold wind had much moderated, and he got into the carriage, we drovearound the island.</p></div>",9.0
1911-03-15,#Davis_Theodore_M,,"Wednesday. March 15th. Elèna and Harry made an early start for Sakkara – going by train to the Mena House, and taking donkeys for Sakkara They came back at 7 P.M. after a joyful day. Mr. Winlock appeared this morning at 10 – and made quite a visit – then he, Theo and I went to town, and to Kyticas's to see a lovely Greek statuette which Theo thinks of buying. Mr. and Mrs. Newberry and Mr. Johnson came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the Cleopatra to tea with the Whittakers – Lady Layard, and the 2 ladies staying with them, Mr. Johnson and Capt. Trefusis there. Coming home, I overtook Theo walking, and as the cold, cold wind had much moderated, and he got into the carriage, we drove around the island.","<div type=""entry"" xml:id=""EBA-1911-03-15""><dateline><date when=""1911-03-15"">Wednesday. March 15th.</date></dateline><p><persName ref=""#Rathbone_Elena"">Elèna</persName> and <persName ref=""#Burton_Harry"">Harry</persName> made an early start for <placeName ref=""#Sakkara"">Sakkara</placeName> – going by train to the <placeName ref=""#Mena_House_Hotel"" type=""hotel"">Mena House</placeName>, and takingdonkeys for <placeName ref=""#Sakkara"">Sakkara</placeName> They came back at 7P.M. after a joyful day. <persName ref=""#Winlock_Herbert"">Mr. Winlock</persName>appeared this morning at 10 – and made quite a visit – then he,<persName ref=""#Davis_Theodore_M"">Theo</persName> and I went to town, and to<persName ref=""#Kyticas_N_D"">Kyticas</persName>'s to see a lovely Greekstatuette which <persName ref=""#Davis_Theodore_M"">Theo</persName> thinks ofbuying. <persName ref=""#Newberry_Percy #Newberry_Mrs"">Mr. and Mrs.Newberry</persName> and <persName ref=""#Johnson_Mr"">Mr. Johnson</persName>came to lunch, and we had such a pleasant visit. I went at 5 o'clock over to the<name ref=""Cleopatra"" type=""boat"">Cleopatra</name> to tea with the <persName ref=""#Whittaker_Mr #Whittaker_Mrs"">Whittakers</persName> – <persName ref=""#Layard_Lady"">Lady Layard</persName>, and the 2 ladies staying withthem, <persName ref=""#Johnson_Mr"">Mr. Johnson</persName> and <persName ref=""#Trefusis_Walter"">Capt. Trefusis</persName> there. Coming home, Iovertook <persName ref=""#Davis_Theodore_M"">Theo</persName> walking, and as thecold, cold wind had much moderated, and he got into the carriage, we drovearound the island.</p></div>",9.0
1911-03-16,#Pasha_Artin,,"Thursday. March 16th. In town this morning – met Artin Pasha, and Mr. Sayce at Kyticas's – then went to the Museum – M. Daressy took us into his working room, to show how he was succeeding with the restoring of the beautiful coffin found in Queen Tiyi's tomb – a long and very difficult task it is.","<div type=""entry"" xml:id=""EBA-1911-03-16""><dateline><date when=""1911-03-16"">Thursday. March 16th.</date></dateline><p>In town this morning – met <persName ref=""#Pasha_Artin"">ArtinPasha</persName>, and <persName ref=""#Sayce_Archibald"">Mr. Sayce</persName>at <persName ref=""#Kyticas_N_D"">Kyticas</persName>'s – then went to the<orgName ref=""#Boulaq_Museum"">Museum</orgName> – <persName ref=""#Daressy_Georges"">M. Daressy</persName> took us into his <pb n=""84""/>workingroom, to show how he was succeeding with the restoring of the beautiful coffinfound in <name ref=""#Tomb_of_Queen_Tiye"" type=""historical"">Queen <persName ref=""#Tiye"" type=""historical"">Tiyi</persName>'s tomb</name> – along and very difficult task it is.</p></div>",6.0
1911-03-16,#Sayce_Archibald,,"Thursday. March 16th. In town this morning – met Artin Pasha, and Mr. Sayce at Kyticas's – then went to the Museum – M. Daressy took us into his working room, to show how he was succeeding with the restoring of the beautiful coffin found in Queen Tiyi's tomb – a long and very difficult task it is.","<div type=""entry"" xml:id=""EBA-1911-03-16""><dateline><date when=""1911-03-16"">Thursday. March 16th.</date></dateline><p>In town this morning – met <persName ref=""#Pasha_Artin"">ArtinPasha</persName>, and <persName ref=""#Sayce_Archibald"">Mr. Sayce</persName>at <persName ref=""#Kyticas_N_D"">Kyticas</persName>'s – then went to the<orgName ref=""#Boulaq_Museum"">Museum</orgName> – <persName ref=""#Daressy_Georges"">M. Daressy</persName> took us into his <pb n=""84""/>workingroom, to show how he was succeeding with the restoring of the beautiful coffinfound in <name ref=""#Tomb_of_Queen_Tiye"" type=""historical"">Queen <persName ref=""#Tiye"" type=""historical"">Tiyi</persName>'s tomb</name> – along and very difficult task it is.</p></div>",6.0
1911-03-16,#Kyticas_N_D,,"Thursday. March 16th. In town this morning – met Artin Pasha, and Mr. Sayce at Kyticas's – then went to the Museum – M. Daressy took us into his working room, to show how he was succeeding with the restoring of the beautiful coffin found in Queen Tiyi's tomb – a long and very difficult task it is.","<div type=""entry"" xml:id=""EBA-1911-03-16""><dateline><date when=""1911-03-16"">Thursday. March 16th.</date></dateline><p>In town this morning – met <persName ref=""#Pasha_Artin"">ArtinPasha</persName>, and <persName ref=""#Sayce_Archibald"">Mr. Sayce</persName>at <persName ref=""#Kyticas_N_D"">Kyticas</persName>'s – then went to the<orgName ref=""#Boulaq_Museum"">Museum</orgName> – <persName ref=""#Daressy_Georges"">M. Daressy</persName> took us into his <pb n=""84""/>workingroom, to show how he was succeeding with the restoring of the beautiful coffinfound in <name ref=""#Tomb_of_Queen_Tiye"" type=""historical"">Queen <persName ref=""#Tiye"" type=""historical"">Tiyi</persName>'s tomb</name> – along and very difficult task it is.</p></div>",6.0
1911-03-16,#Daressy_Georges,,"Thursday. March 16th. In town this morning – met Artin Pasha, and Mr. Sayce at Kyticas's – then went to the Museum – M. Daressy took us into his working room, to show how he was succeeding with the restoring of the beautiful coffin found in Queen Tiyi's tomb – a long and very difficult task it is.","<div type=""entry"" xml:id=""EBA-1911-03-16""><dateline><date when=""1911-03-16"">Thursday. March 16th.</date></dateline><p>In town this morning – met <persName ref=""#Pasha_Artin"">ArtinPasha</persName>, and <persName ref=""#Sayce_Archibald"">Mr. Sayce</persName>at <persName ref=""#Kyticas_N_D"">Kyticas</persName>'s – then went to the<orgName ref=""#Boulaq_Museum"">Museum</orgName> – <persName ref=""#Daressy_Georges"">M. Daressy</persName> took us into his <pb n=""84""/>workingroom, to show how he was succeeding with the restoring of the beautiful coffinfound in <name ref=""#Tomb_of_Queen_Tiye"" type=""historical"">Queen <persName ref=""#Tiye"" type=""historical"">Tiyi</persName>'s tomb</name> – along and very difficult task it is.</p></div>",6.0
1911-03-16,#Tiye,,"Thursday. March 16th. In town this morning – met Artin Pasha, and Mr. Sayce at Kyticas's – then went to the Museum – M. Daressy took us into his working room, to show how he was succeeding with the restoring of the beautiful coffin found in Queen Tiyi's tomb – a long and very difficult task it is.","<div type=""entry"" xml:id=""EBA-1911-03-16""><dateline><date when=""1911-03-16"">Thursday. March 16th.</date></dateline><p>In town this morning – met <persName ref=""#Pasha_Artin"">ArtinPasha</persName>, and <persName ref=""#Sayce_Archibald"">Mr. Sayce</persName>at <persName ref=""#Kyticas_N_D"">Kyticas</persName>'s – then went to the<orgName ref=""#Boulaq_Museum"">Museum</orgName> – <persName ref=""#Daressy_Georges"">M. Daressy</persName> took us into his <pb n=""84""/>workingroom, to show how he was succeeding with the restoring of the beautiful coffinfound in <name ref=""#Tomb_of_Queen_Tiye"" type=""historical"">Queen <persName ref=""#Tiye"" type=""historical"">Tiyi</persName>'s tomb</name> – along and very difficult task it is.</p></div>",6.0
